,时间,open,high,low,close,交易状态,交易价格,交易数量,交易金额,交易费用,当前持仓,可用资金,资金利用率,资产价值,未实现盈亏,总资产,净值,策略,时间框架
111,2009-10-22 12:00:00,43.07,43.22,42.79,43.08,无,43.08,0,0.0,0.0,643,75050.04000000001,0.2695893975385808,27700.44,2750.4799999999996,102750.48000000001,1.0275,vad,240min
112,2009-10-22 16:00:00,43.08,43.49,43.02,43.33,无,43.33,0,0.0,0.0,643,75050.04000000001,0.27073031776998485,27861.19,2911.2299999999996,102911.23000000001,1.0291,vad,240min
113,2009-10-23 12:00:00,43.69,43.72,43.12,43.18,无,43.18,0,0.0,0.0,643,75050.04000000001,0.27004619374763045,27764.74,2814.7800000000025,102814.78000000001,1.0281,vad,240min
114,2009-10-23 16:00:00,43.17,43.275,43.03,43.13,无,43.13,0,0.0,0.0,643,75050.04000000001,0.26981786708512906,27732.59,2782.630000000001,102782.63,1.0278,vad,240min
115,2009-10-26 12:00:00,43.17,43.76,42.8,42.95,无,42.95,0,0.0,0.0,643,75050.04000000001,0.2689947070569684,27616.850000000002,2666.890000000003,102666.89000000001,1.0267,vad,240min
116,2009-10-26 16:00:00,42.95,43.1,42.84,42.99,无,42.99,0,0.0,0.0,643,75050.04000000001,0.26917779185863516,27642.57,2692.6100000000006,102692.61000000002,1.0269,vad,240min
117,2009-10-27 12:00:00,42.95,43.11,42.22,42.23,无,42.23,0,0.0,0.0,643,75050.04000000001,0.26568342332824185,27153.89,2203.9300000000003,102203.93000000001,1.022,vad,240min
118,2009-10-27 16:00:00,42.23,42.56,42.18,42.35,无,42.35,0,0.0,0.0,643,75050.04000000001,0.26623738562035265,27231.05,2281.09,102281.09000000001,1.0228,vad,240min
119,2009-10-28 12:00:00,42.19,42.31,41.55,41.75,无,41.75,0,0.0,0.0,643,75050.04000000001,0.2634591844235391,26845.25,1895.2900000000009,101895.29000000001,1.019,vad,240min
120,2009-10-28 16:00:00,41.75,41.79,41.31,41.4,无,41.4,0,0.0,0.0,643,75050.04000000001,0.2618288301473469,26620.2,1670.2400000000016,101670.24,1.0167,vad,240min
121,2009-10-29 12:00:00,41.68,42.07,41.55,41.95,无,41.95,0,0.0,0.0,643,75050.04000000001,0.2643875860840044,26973.850000000002,2023.890000000003,102023.89000000001,1.0202,vad,240min
122,2009-10-29 16:00:00,41.95,42.18,41.94,42.09,无,42.09,0,0.0,0.0,643,75050.04000000001,0.26503607588819195,27063.870000000003,2113.9100000000035,102113.91,1.0211,vad,240min
123,2009-10-30 12:00:00,42.06,42.15,41.03,41.17,无,41.17,0,0.0,0.0,643,75050.04000000001,0.26075351880645,26472.31,1522.3500000000022,101522.35,1.0152,vad,240min
