,时间,open,high,low,close,交易状态,交易价格,交易数量,交易金额,交易费用,当前持仓,可用资金,资金利用率,资产价值,未实现盈亏,总资产,净值,策略,时间框架
13,2023-10-26 19:10:00,346.31,346.35,345.54,345.61,无,345.61,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,100000.0,1.0,SupertrendATR,5min
14,2023-10-26 19:15:00,345.61,345.85,345.34,345.59,无,345.59,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,100000.0,1.0,SupertrendATR,5min
15,2023-10-26 19:20:00,345.62,345.81,345.3,345.57,无,345.57,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,100000.0,1.0,SupertrendATR,5min
16,2023-10-26 19:25:00,345.53,345.77,345.33,345.35,无,345.35,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,100000.0,1.0,SupertrendATR,5min
17,2023-10-26 19:30:00,345.36,345.38,344.88,344.97,无,344.97,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,100000.0,1.0,SupertrendATR,5min
18,2023-10-26 19:35:00,344.93,344.95,343.91,344.1,无,344.1,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,100000.0,1.0,SupertrendATR,5min
19,2023-10-26 19:40:00,344.12,344.12,343.35,343.6,买,344.12,290.32287096803225,99905.90635751926,99.90590635751926,290.32287096803225,94.09364248074417,0.9990576409155392,99754.93846461589,-150.96789290336892,99849.03210709663,0.9985,SupertrendATR,5min
20,2023-10-26 19:40:00,344.12,344.12,343.35,343.6,无,343.6,0.0,0.0,0.0,290.32287096803225,94.09364248074417,0.9990576409155392,99754.93846461589,-150.96789290336892,99849.03210709663,0.9985,SupertrendATR,5min
21,2023-10-26 19:45:00,343.6,343.77,343.275,343.59,无,343.59,0.0,0.0,0.0,290.32287096803225,94.09364248074417,0.9990576135145375,99752.0352359062,-153.8711216130614,99846.12887838694,0.9985,SupertrendATR,5min
22,2023-10-26 19:50:00,343.57,344.33,343.55,343.71,无,343.71,0.0,0.0,0.0,290.32287096803225,94.09364248074417,0.9990579422214251,99786.87398042236,-119.03237709689711,99880.9676229031,0.9988,SupertrendATR,5min
23,2023-10-26 19:55:00,343.69,344.02,343.45,343.6,无,343.6,0.0,0.0,0.0,290.32287096803225,94.09364248074417,0.9990576409155392,99754.93846461589,-150.96789290336892,99849.03210709663,0.9985,SupertrendATR,5min
24,2023-10-27 13:30:00,346.43,347.46,346.41,346.84,无,346.84,0.0,0.0,0.0,290.32287096803225,94.09364248074417,0.9990664357288095,100695.5845665523,789.678209033038,100789.67820903304,1.0079,SupertrendATR,5min
25,2023-10-27 13:35:00,346.91,347.25,346.48,346.61,卖,346.91,-290.32287096803225,-100715.90716752007,-100.71590716752007,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
26,2023-10-27 13:35:00,346.91,347.25,346.48,346.61,无,346.61,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
27,2023-10-27 13:40:00,346.6,347.33,346.33,347.29,无,347.29,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
28,2023-10-27 13:45:00,347.3,347.62,346.09,346.18,无,346.18,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
29,2023-10-27 13:50:00,346.185,346.85,346.09,346.11,无,346.11,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
30,2023-10-27 13:55:00,346.1,347.03,346.07,346.93,无,346.93,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
31,2023-10-27 14:00:00,346.95,347.32,346.13,347.25,无,347.25,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
32,2023-10-27 14:05:00,347.29,347.67,346.15,346.5,无,346.5,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
33,2023-10-27 14:10:00,346.52,347.97,346.52,347.4,无,347.4,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
34,2023-10-27 14:15:00,347.37,347.47,346.48,346.56,无,346.56,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
35,2023-10-27 14:20:00,346.7,347.62,346.7,347.03,无,347.03,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
36,2023-10-27 14:25:00,347.03,347.701,346.78,346.9,无,346.9,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
37,2023-10-27 14:30:00,346.89,347.23,346.56,346.98,无,346.98,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
38,2023-10-27 14:35:00,347.01,347.52,346.29,346.35,无,346.35,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
39,2023-10-27 14:40:00,346.38,346.4,345.66,345.71,无,345.71,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
40,2023-10-27 14:45:00,345.75,346.45,345.68,346.32,无,346.32,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
41,2023-10-27 14:50:00,346.39,347.07,346.37,346.84,无,346.84,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
42,2023-10-27 14:55:00,346.82,347.23,346.76,347.15,无,347.15,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
43,2023-10-27 15:00:00,347.15,347.325,346.89,347.105,无,347.105,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
44,2023-10-27 15:05:00,347.1,347.8,347.01,347.68,无,347.68,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
45,2023-10-27 15:10:00,347.69,348.115,347.42,348.075,无,348.075,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
46,2023-10-27 15:15:00,348.08,348.77,348.08,348.3,无,348.3,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
47,2023-10-27 15:20:00,348.29,348.84,348.14,348.61,无,348.61,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
48,2023-10-27 15:25:00,348.59,348.7,348.32,348.41,无,348.41,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
49,2023-10-27 15:30:00,348.41,348.52,347.49,347.56,无,347.56,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
50,2023-10-27 15:35:00,347.59,348.23,347.53,347.87,无,347.87,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
51,2023-10-27 15:40:00,347.9,348.07,347.51,347.57,无,347.57,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
52,2023-10-27 15:45:00,347.58,347.65,347.16,347.56,无,347.56,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
53,2023-10-27 15:50:00,347.62,347.88,347.53,347.6,无,347.6,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
54,2023-10-27 15:55:00,347.56,348.07,347.555,348.01,无,348.01,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
55,2023-10-27 16:00:00,347.99,348.24,347.53,347.82,无,347.82,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
56,2023-10-27 16:05:00,347.85,348.28,347.75,348.1,无,348.1,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
57,2023-10-27 16:10:00,348.08,348.13,347.37,347.42,无,347.42,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
58,2023-10-27 16:15:00,347.405,347.92,347.31,347.89,无,347.89,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
59,2023-10-27 16:20:00,347.865,347.99,347.36,347.41,无,347.41,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
60,2023-10-27 16:25:00,347.42,347.56,346.6,347.09,无,347.09,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
61,2023-10-27 16:30:00,347.15,347.22,346.85,347.17,无,347.17,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
62,2023-10-27 16:35:00,347.15,347.58,347.12,347.49,无,347.49,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
63,2023-10-27 16:40:00,347.49,347.52,346.93,346.95,无,346.95,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
64,2023-10-27 16:45:00,346.95,346.955,346.58,346.58,无,346.58,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
65,2023-10-27 16:50:00,346.63,346.65,346.13,346.56,无,346.56,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
66,2023-10-27 16:55:00,346.55,346.55,346.25,346.32,无,346.32,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
67,2023-10-27 17:00:00,346.36,346.53,346.07,346.11,无,346.11,0.0,0.0,0.0,0.0,100810.00081000081,0.0,0.0,0.0,100810.00081000081,1.0081,SupertrendATR,5min
68,2023-10-27 17:05:00,346.1,346.1,345.15,345.47,买,346.1,290.9748100848931,100706.3817703815,100.7063817703815,290.9748100848931,103.61903961931239,0.9989702628294899,100523.06764002802,-183.3141303534794,100626.68667964733,1.0063,SupertrendATR,5min
69,2023-10-27 17:05:00,346.1,346.1,345.15,345.47,无,345.47,0.0,0.0,0.0,290.9748100848931,103.61903961931239,0.9989702628294899,100523.06764002802,-183.3141303534794,100626.68667964733,1.0063,SupertrendATR,5min
70,2023-10-27 17:10:00,345.47,346.02,345.14,345.25,无,345.25,0.0,0.0,0.0,290.9748100848931,103.61903961931239,0.9989696073370927,100459.05318180933,-247.3285885721707,100562.67222142864,1.0056,SupertrendATR,5min
